time,u1,u2,u3,u4,u5,y1,y2
2751,0.38929859,0.35356293,0.46929194,0.73622541,0.79143972,0.074406352,0.17505018
2752,0.3904194,0.35652335,0.45929412,0.75152231,0.79211376,0.072053146,0.17901168
2753,0.39161861,0.34912221,0.44806509,0.70618788,0.80029316,0.069699939,0.18297319
2754,0.39372184,0.32723245,0.4493975,0.70574558,0.80301392,0.067346733,0.1869347
2755,0.39265711,0.34013669,0.4546615,0.70804735,0.79703345,0.064993526,0.19089618
2756,0.39159239,0.34266162,0.45777999,0.70409018,0.79915593,0.06264032,0.19485769
2757,0.38808257,0.31833365,0.45477491,0.70051821,0.80595748,0.060287114,0.19881919
2758,0.3817784,0.32150324,0.4534425,0.74017152,0.80589862,0.057933907,0.20278068
2759,0.3800832,0.32519503,0.44902029,0.74543306,0.79956636,0.05558073,0.20674219
2760,0.38365556,0.34299242,0.43863716,0.73915101,0.79052483,0.053227524,0.20867599
2761,0.38722805,0.34534349,0.42825126,0.76541291,0.79686905,0.050874317,0.20795814
2762,0.3908004,0.34341035,0.42388645,0.7305672,0.80071555,0.048521111,0.20724032
2763,0.39305869,0.35777735,0.418781,0.73015907,0.7960482,0.046167905,0.20652249
2764,0.39381531,0.33957917,0.41855686,0.74394754,0.80111424,0.043814713,0.20580466
2765,0.39296347,0.32752855,0.41708096,0.73400305,0.80367084,0.041461506,0.20508684
2766,0.38650801,0.347346,0.41422756,0.71920534,0.79628296,0.041424634,0.20436899
2767,0.38155421,0.34215655,0.42318952,0.71159659,0.79554396,0.044416814,0.20365117
2768,0.38323529,0.33771583,0.42010655,0.73488765,0.79575527,0.047408995,0.20293334
2769,0.38711319,0.34530859,0.41916908,0.75248612,0.79263582,0.050401175,0.20221551
2770,0.39052026,0.32554338,0.41677488,0.75337052,0.80137222,0.05339337,0.20149769
2771,0.39052026,0.33722831,0.41395151,0.71876304,0.80150121,0.056385551,0.20077984
2772,0.39216772,0.35977987,0.42267298,0.732185,0.79121692,0.059377717,0.20006202
2773,0.39044186,0.35748125,0.41956264,0.71818102,0.79068923,0.062369912,0.19934419
2774,0.38537604,0.351038,0.41889574,0.70417703,0.79016131,0.065362077,0.19862636
2775,0.38335875,0.337594,0.42012566,0.7168694,0.79710358,0.068354273,0.19790854
2776,0.38134132,0.31530365,0.41807582,0.73562448,0.80650839,0.071346468,0.19719069
2777,0.38193911,0.32021455,0.41055424,0.72643974,0.79969535,0.057112725,0.19647287
2778,0.38552545,0.35135124,0.40112221,0.74154365,0.79032548,0.038111445,0.19575504
2779,0.38911179,0.34354973,0.39204274,0.75741876,0.79688078,0.042333026,0.19503721
2780,0.39133834,0.32333169,0.38400736,0.72927468,0.80480806,0.046554593,0.19431939
2781,0.39201077,0.34179086,0.3799924,0.73369686,0.7986986,0.050776175,0.19360154
2782,0.39425225,0.3611557,0.38242762,0.74476399,0.79202604,0.054997756,0.19288372
2783,0.40032685,0.34264428,0.39209332,0.72876422,0.79541497,0.059219338,0.19216589
2784,0.40465287,0.34069379,0.39682848,0.74424227,0.79323386,0.06344089,0.19069316
2785,0.40431665,0.36324535,0.39615887,0.73638423,0.78618606,0.067662472,0.18823327
2786,0.40523573,0.34057176,0.39415274,0.74178189,0.79282344,0.071884053,0.18577337
2787,0.40531427,0.33820355,0.39467477,0.73105493,0.7941368,0.076105634,0.18331347
2788,0.40530297,0.34774659,0.39692964,0.71150592,0.79194396,0.077879826,0.1808536
2789,0.40672261,0.34703255,0.40373922,0.74808645,0.7931635,0.076453631,0.1783937
2790,0.40649842,0.36247907,0.40900732,0.7348195,0.78565837,0.075027407,0.1759338
2791,0.40627423,0.34010159,0.41267787,0.74869884,0.79124014,0.073601211,0.17347391
2792,0.40160447,0.34024097,0.41364271,0.76753333,0.79400781,0.072174987,0.17101401
2793,0.39640417,0.35826487,0.41698806,0.738879,0.79004404,0.070748791,0.16855411
2794,0.39640417,0.35412025,0.42030061,0.75973198,0.79039584,0.069322596,0.16609424
2795,0.39640417,0.35398087,0.41628288,0.74527424,0.79243037,0.067896371,0.16363434
2796,0.39871854,0.34823411,0.41042034,0.70779785,0.79638827,0.066470176,0.16117444
2797,0.40367784,0.335748,0.40822564,0.70932881,0.7985811,0.065043952,0.16091162
2798,0.40593049,0.34374135,0.40670326,0.72570271,0.79424233,0.063617756,0.16352193
2799,0.40328555,0.35824752,0.41219689,0.73181468,0.79410162,0.062191532,0.16613221
2800,0.3985784,0.35730697,0.41884654,0.72824271,0.79357393,0.060765336,0.16874251
2801,0.39649158,0.34868693,0.41353335,0.73987678,0.78703036,0.059339112,0.17135279
2802,0.39739936,0.33418076,0.4085372,0.71898982,0.79374982,0.057912916,0.17396307
2803,0.39830714,0.33163827,0.41256308,0.73434322,0.7999925,0.056486721,0.17657338
2804,0.39921506,0.33332755,0.41506664,0.73193933,0.79829193,0.055060496,0.17918366
2805,0.40012284,0.3425398,0.40967417,0.69373737,0.7965916,0.053634301,0.18179396
2806,0.39935183,0.33930062,0.4135662,0.70841023,0.79762751,0.052208091,0.18440424
2807,0.39878027,0.32444631,0.42108501,0.72248237,0.80179039,0.050781881,0.18701454
2808,0.40062945,0.31417189,0.4182808,0.74432189,0.8059535,0.049355671,0.18962483
2809,0.40077886,0.33346693,0.41325186,0.73751833,0.79791293,0.047929461,0.19223513
2810,0.39898563,0.35149062,0.41455281,0.74628348,0.78930528,0.046503251,0.19484541
2811,0.39719239,0.34776393,0.41349507,0.7422467,0.78966903,0.045077041,0.19745571
2812,0.3927842,0.35283156,0.4053832,0.72865667,0.78666684,0.043650831,0.20006599
2813,0.38750549,0.35544362,0.40039249,0.75629612,0.78807401,0.042224636,0.20267628
2814,0.38770722,0.34226104,0.39974476,0.75357458,0.79186164,0.040798426,0.20528658
2815,0.38754194,0.33933552,0.39398604,0.73020431,0.79295243,0.039372216,0.20789686
2816,0.3829608,0.34793821,0.3899656,0.70693617,0.79232483,0.037946006,0.21050716
2817,0.3783798,0.33118566,0.38952827,0.71575822,0.79681042,0.036519796,0.21311744
2818,0.37379867,0.32615293,0.38234017,0.7201012,0.79973639,0.035093586,0.21572774
2819,0.37339521,0.32273969,0.37887455,0.71352421,0.80087972,0.033667376,0.21887402
2820,0.37439269,0.32202565,0.37185314,0.74860796,0.80202304,0.032241181,0.22272121
2821,0.37608493,0.3237235,0.36262337,0.74580721,0.80316636,0.030814971,0.22656841
2822,0.37929027,0.32228686,0.35986018,0.75935764,0.80582826,0.029388761,0.23041559
2823,0.37828163,0.34163414,0.35545712,0.72903644,0.80234552,0.027962551,0.23426278
2824,0.37943041,0.34536083,0.35514553,0.72033924,0.80184128,0.026536341,0.23810998
2825,0.38304486,0.32395858,0.35093924,0.72585008,0.80456767,0.029694339,0.23128762
2826,0.38301123,0.33952714,0.35656677,0.71356965,0.79533289,0.038847048,0.21051279
2827,0.38137118,0.35664518,0.36272724,0.74764436,0.78778085,0.047999756,0.18973794
2828,0.38266009,0.339109,0.35939829,0.72967154,0.79118151,0.057152465,0.1689631
2829,0.38394901,0.34109438,0.36041775,0.76495935,0.79217849,0.066305188,0.15785916
2830,0.38406103,0.34597038,0.37066972,0.74656696,0.79119323,0.075457912,0.15940179
2831,0.3828282,0.32744141,0.37060139,0.72469347,0.79438305,0.079157134,0.16094443
2832,0.38159537,0.32655331,0.36968851,0.74748533,0.79496937,0.075724856,0.16248705
2833,0.37779976,0.32343617,0.37317599,0.72992084,0.80177092,0.072292577,0.16402968
2834,0.37503702,0.34623159,0.36641696,0.75097788,0.79772531,0.068860328,0.1655723
2835,0.37680228,0.36500421,0.36463221,0.74834721,0.78976285,0.065428049,0.16711494
2836,0.38182318,0.35013235,0.36825087,0.74730419,0.79234242,0.0619958,0.16865757
2837,0.3863286,0.33195172,0.36034393,0.73064661,0.79903843,0.058563521,0.17020019
2838,0.39211177,0.32817279,0.3586658,0.71043998,0.8063325,0.055131243,0.17174283
2839,0.39853362,0.33903941,0.37236971,0.7343205,0.80005887,0.059689787,0.15841803
2840,0.40036048,0.33630531,0.38551059,0.73257423,0.79283516,0.074697839,0.12565121
2841,0.40237225,0.33526048,0.38735817,0.77265857,0.79872206,0.08970592,0.10689192
2842,0.40111145,0.35547852,0.38967586,0.7627368,0.78850788,0.10471397,0.10645017
2843,0.39985051,0.34172107,0.40384986,0.73260841,0.78698345,0.11972202,0.10600844
2844,0.3985897,0.3384821,0.41365362,0.74201992,0.79097067,0.12728936,0.1055667
2845,0.39811335,0.3554175,0.410956,0.74983273,0.78755218,0.12512653,0.10512496
2846,0.39853362,0.3552869,0.41488626,0.72980765,0.78746423,0.12296372,0.10468321
2847,0.4009545,0.34449007,0.42681093,0.71844559,0.7889359,0.12080089,0.10424147
2848,0.40372639,0.33332755,0.42944567,0.75030318,0.79219021,0.11863806,0.10379973
2849,0.4042868,0.34311445,0.42537874,0.73576059,0.79302279,0.11647523,0.10335799
2850,0.4048472,0.35359783,0.42955769,0.70966877,0.79108769,0.11431243,0.10291624
2851,0.40220401,0.33761155,0.43643016,0.74768959,0.79596612,0.1121496,0.1024745
2852,0.39589984,0.33947469,0.43321189,0.81699521,0.79713876,0.10998676,0.10203276
2853,0.39477352,0.35699352,0.43430786,0.75392621,0.79014372,0.10782393,0.10159102
2854,0.39956472,0.35434656,0.43889953,0.72944456,0.7888245,0.1056611,0.10114928
2855,0.40113942,0.35175183,0.43706836,0.75644349,0.79304601,0.1034983,0.10070754
2856,0.39903807,0.34717193,0.43441993,0.72061125,0.79539152,0.10133547,0.1002658
2857,0.3969366,0.35443369,0.44446962,0.74424247,0.79073614,0.099172635,0.099824048
2858,0.39483525,0.35530445,0.45205407,0.74965119,0.78880128,0.097009804,0.099382309
2859,0.3957281,0.35634928,0.45595702,0.74910696,0.78686619,0.094847001,0.09894057
2860,0.40004295,0.35023683,0.46109531,0.74679374,0.78599843,0.09268417,0.09849883
2861,0.40435781,0.34457721,0.46375189,0.73475154,0.78446227,0.090521338,0.098057082
2862,0.40375638,0.35119452,0.47181461,0.74723603,0.78634999,0.088358507,0.097615343
2863,0.4034593,0.3522569,0.47151124,0.76024224,0.78862515,0.086195704,0.097173603
2864,0.40993172,0.35168225,0.46803742,0.77338434,0.78692482,0.084032873,0.096731864
2865,0.41510956,0.34231349,0.46831348,0.72592949,0.7956495,0.081870041,0.096290116
2866,0.41880807,0.33802948,0.47185561,0.70734047,0.80009991,0.10750333,0.095848376
2867,0.42580148,0.34396766,0.48711194,0.72174152,0.79033744,0.143182,0.09229838
2868,0.43357961,0.33459869,0.5067932,0.73614237,0.78931701,0.14446397,0.084683756
2869,0.4951425,0.38983705,0.52671224,0.76160291,0.78540039,0.14574596,0.077069132
2870,0.60998581,0.503065,0.56420259,0.7565229,0.76248628,0.19809729,0.069454503
2871,0.71706228,0.58926578,0.61459602,0.70209441,0.74963367,0.31723161,0.061839874
2872,0.77086962,0.64852672,0.66385521,0.69806888,0.75828799,0.38474105,0.05422525
2873,0.75316183,0.66822235,0.69001394,0.73751812,0.7744709,0.35526605,0.046610621
2874,0.73231596,0.68581076,0.69395788,0.74526298,0.77951349,0.28724678,0.038995992
2875,0.71484326,0.73756608,0.67705351,0.74475273,0.77353279,0.19083772,0.050392602
2876,0.70329198,0.79303075,0.65766194,0.74020569,0.77937864,0.11505206,0.08665005
2877,0.69410174,0.83419821,0.62496276,0.7418613,0.79230748,0.074476021,0.21864067
2878,0.68491177,0.85156031,0.55926107,0.76025349,0.80297874,0.021721363,0.43224811
2879,0.68440368,0.83844731,0.51416172,0.72794778,0.80852557,0.021969369,0.51500217
2880,0.68840464,0.85800356,0.48678941,0.67794167,0.80106734,0.02221736,0.50115229
2881,0.68974977,0.86119049,0.46908425,0.68852106,0.79840521,0.022465351,0.48730238
2882,0.69086681,0.85079404,0.45655284,0.74582993,0.80201718,0.022713341,0.4734525
2883,0.68711223,0.86101642,0.44076627,0.77105986,0.80032834,0.022961332,0.45960259
2884,0.68335764,0.85013224,0.42338354,0.76311095,0.79801824,0.023209323,0.45375486
2885,0.68149259,0.85079404,0.40529296,0.7424962,0.78973916,0.023457329,0.45837149
2886,0.68178685,0.85826497,0.38870836,0.68643481,0.79245968,0.02370532,0.46298813
2887,0.6820811,0.84731121,0.37320059,0.70491788,0.79949576,0.023953311,0.45733371
2888,0.68237536,0.85114238,0.3586166,0.7535973,0.80415138,0.024201302,0.43824787
2889,0.67949225,0.86519573,0.35521112,0.76446036,0.79812377,0.024449293,0.41916204
2890,0.67297774,0.85413769,0.34618633,0.76805484,0.79325708,0.024697298,0.4000762
2891,0.6664635,0.83444207,0.32381022,0.7072309,0.80011726,0.024945289,0.39789738
2892,0.659949,0.84624904,0.30459085,0.6772159,0.80303737,0.02519328,0.41782769
2893,0.60783403,0.79181185,0.28621738,0.71025864,0.80436832,0.025441271,0.42737475
2894,0.55361758,0.71567632,0.27008509,0.74438984,0.8090298,0.025689262,0.42334364
2895,0.5565596,0.7151888,0.25078647,0.77463163,0.80248623,0.025937253,0.41931253
2896,0.55663787,0.70153604,0.23774124,0.77886121,0.79955463,0.026185258,0.41528142
2897,0.55595441,0.67672055,0.23251552,0.74653298,0.80438615,0.026433249,0.41125031
2898,0.5598658,0.69237604,0.21994583,0.69871504,0.79664648,0.02668124,0.39383024
2899,0.56574984,0.69441345,0.21506173,0.70755981,0.79760781,0.026929231,0.35890149
2900,0.56783653,0.66749097,0.21387555,0.7200443,0.80399894,0.026788772,0.32397271
2901,0.56558388,0.67797435,0.20557231,0.72905353,0.79776026,0.026140336,0.28904395
2902,0.56333124,0.69072166,0.20878647,0.75244069,0.7892232,0.025491885,0.25411517
2903,0.56107833,0.69404776,0.21314854,0.76729509,0.78995023,0.024843449,0.23122381
2904,0.55882569,0.68293749,0.20805672,0.73223406,0.79566123,0.024195013,0.22407367
2905,0.56150761,0.68199714,0.21035256,0.68714913,0.79804192,0.023546563,0.21692352
2906,0.56982907,0.68887566,0.21742042,0.71870635,0.79879218,0.022898126,0.20977337
2907,0.5781508,0.66834417,0.21616044,0.7678168,0.80582826,0.022249676,0.20262322
2908,0.58647226,0.68074335,0.20889032,0.78210427,0.80252141,0.039439338,0.19547307
2909,0.59295046,0.69921987,0.20914997,0.72995481,0.79207295,0.062891892,0.18832292
2910,0.59732125,0.69021659,0.20949434,0.69753591,0.7916916,0.064030211,0.18117277
2911,0.59810289,0.67565838,0.20769322,0.7292972,0.79670488,0.065168558,0.17402262
2912,0.59478269,0.67658117,0.20926202,0.75559307,0.79909144,0.066306877,0.16687247
2913,0.5914625,0.67811373,0.20955447,0.79295607,0.79847557,0.067445225,0.1633632
2914,0.58814231,0.68004666,0.21714165,0.79319411,0.79437132,0.068583543,0.16461504
2915,0.58786231,0.693177,0.21569309,0.74631746,0.78627987,0.069721891,0.1658669
2916,0.59105635,0.69730428,0.20852955,0.70200916,0.78524771,0.07086021,0.16711875
2917,0.59326973,0.69655556,0.20825898,0.71008836,0.78850788,0.071998528,0.16837061
2918,0.59436256,0.69566725,0.2157696,0.72169991,0.79024339,0.073136876,0.16962247
2919,0.59957416,0.69018169,0.21417346,0.75798571,0.79516872,0.074275195,0.17087433
2920,0.60380483,0.67017283,0.21926802,0.76745392,0.79653672,0.075413542,0.17212618
2921,0.60153524,0.6703469,0.22584664,0.73352678,0.79383965,0.076551861,0.17337804
2922,0.59789282,0.68779614,0.22145178,0.73218882,0.79114257,0.07769018,0.1746299
2923,0.59555814,0.68727373,0.21462443,0.75755467,0.79914397,0.078828527,0.17588176
2924,0.59651057,0.67771314,0.20323822,0.77374723,0.80320154,0.079966846,0.17713361
2925,0.59746327,0.68716904,0.19526568,0.75287153,0.79460585,0.081105194,0.17838547
2926,0.59977562,0.68870159,0.20072375,0.7546178,0.79029053,0.082243512,0.17963733
2927,0.59979822,0.68133535,0.20489721,0.77524401,0.7888911,0.083381831,0.18088919
2928,0.60036978,0.68065621,0.20183885,0.74535365,0.79393346,0.084520179,0.18214104
2929,0.60466796,0.67421297,0.20116376,0.71845685,0.79897605,0.085658497,0.1833929
2930,0.60676917,0.66374672,0.20709465,0.72576504,0.79756114,0.086796845,0.16614621
2931,0.60608571,0.66194439,0.21730563,0.74064799,0.79500455,0.086950973,0.12470911
2932,0.60472955,0.68166614,0.2227227,0.74281747,0.79219021,0.08581804,0.10310178
2933,0.60279053,0.67609366,0.23487966,0.73045763,0.79455895,0.084685137,0.10742564
2934,0.59967852,0.66672469,0.23562852,0.71809779,0.79936701,0.083552234,0.11174952
2935,0.59973474,0.68117862,0.23327258,0.71932436,0.79679869,0.08241933,0.11607338
2936,0.59979069,0.69286356,0.23386292,0.73607804,0.79712726,0.081286427,0.12039725
2937,0.60484144,0.69275928,0.22610084,0.78184351,0.79563778,0.074430342,0.13433022
2938,0.61130538,0.68880607,0.22108008,0.78178682,0.7952508,0.060090101,0.16082894
2939,0.61286058,0.69394328,0.21748875,0.73409373,0.79131659,0.045749846,0.18732765
2940,0.61441551,0.68650724,0.21295176,0.75884739,0.78911766,0.04992272,0.18511943
2941,0.61597071,0.68850997,0.22746467,0.74881203,0.78408703,0.078305062,0.14537136
2942,0.61499541,0.70057814,0.24887874,0.70445286,0.78074477,0.10668742,0.12261161
2943,0.61112894,0.70076977,0.25871527,0.73125899,0.78623273,0.12250914,0.12206737
2944,0.6089621,0.68070845,0.26542237,0.75109147,0.79349161,0.12190541,0.12152314
2945,0.60873804,0.66952838,0.27353703,0.74399298,0.79571986,0.12130171,0.1209789
2946,0.60851372,0.67924569,0.27953623,0.75930094,0.79770162,0.12069798,0.12043466
2947,0.60957105,0.67692952,0.28486585,0.75222517,0.7990504,0.10148101,0.11989043
2948,0.6071503,0.68614176,0.27773786,0.72607686,0.79570813,0.077125809,0.12121173
2949,0.60331745,0.69592866,0.27506758,0.70736701,0.79302279,0.077881078,0.12497259
2950,0.60103119,0.69819239,0.27661452,0.73445661,0.79108769,0.078636347,0.12873346
2951,0.600706,0.70200622,0.2705415,0.73705331,0.79136913,0.079391616,0.13249433
2952,0.60276821,0.70280718,0.26022942,0.70156706,0.79139282,0.080146885,0.1362552
2953,0.60517766,0.68615911,0.26350646,0.72291321,0.7941368,0.080902154,0.14001606
2954,0.61004175,0.66675959,0.26754874,0.72286778,0.79838199,0.081657423,0.14377693
2955,0.6110504,0.67888,0.26885791,0.72155254,0.79416025,0.082412692,0.14753779
2956,0.61205931,0.69894132,0.27333477,0.72886615,0.79274698,0.083167961,0.15129866
2957,0.61353866,0.68920666,0.27418204,0.71576928,0.79776026,0.084727672,0.15505953
2958,0.61555595,0.68142249,0.28755251,0.72140518,0.79550879,0.087339321,0.1588204
2959,0.61372909,0.69761773,0.29103998,0.75694248,0.78856652,0.089950971,0.16258125
2960,0.61017624,0.69430897,0.28433288,0.74575051,0.79240105,0.09256262,0.16634212
2961,0.60700452,0.67896714,0.28411696,0.70359681,0.8018645,0.095174269,0.17010299
2962,0.60360875,0.67208842,0.2872054,0.69976972,0.81104675,0.089115901,0.17386386
2963,0.60045962,0.68575852,0.272728,0.73670168,0.80745847,0.071719793,0.18032952
2964,0.59839445,0.69526687,0.26166158,0.77822611,0.79417197,0.054323656,0.19033222
2965,0.60146262,0.67806149,0.25922636,0.76374585,0.79878069,0.036927563,0.20033491
2966,0.60453051,0.65573624,0.25087392,0.73057866,0.8075171,0.038968277,0.21033762
2967,0.60759868,0.67182721,0.24610187,0.70708354,0.80324845,0.047745346,0.22034033
2968,0.60809735,0.68720394,0.24342068,0.7169261,0.79885081,0.032093312,0.23034302
2969,0.60565966,0.68657704,0.23904769,0.74444654,0.79722108,0.028795219,0.21498116
2970,0.60130016,0.68856221,0.24334417,0.74423122,0.79637654,0.04165223,0.1867511
2971,0.59474369,0.67712114,0.24954289,0.71947756,0.80200545,0.054509257,0.18506834
2972,0.5932474,0.6816488,0.24715415,0.75512805,0.79589576,0.067366268,0.18338559
2973,0.59753428,0.68460921,0.24890059,0.7463062,0.78780829,0.073791499,0.18170282
2974,0.60468463,0.66999855,0.24641618,0.72917255,0.79279225,0.071805941,0.18002007
2975,0.60914527,0.65970679,0.24464786,0.75749797,0.79777597,0.069820354,0.17833731
2976,0.60679176,0.656015,0.25288276,0.72493171,0.80199372,0.067834796,0.17665456
2977,0.60263372,0.6840868,0.24929418,0.73060117,0.79942564,0.065849209,0.17497181
2978,0.60449393,0.68953766,0.25065936,0.73913975,0.79601302,0.063863651,0.17328905
2979,0.61041159,0.67783518,0.25953521,0.73289168,0.79516872,0.061878064,0.1716063
2980,0.61472644,0.6950928,0.25508566,0.72608812,0.7946293,0.059892506,0.16992353
2981,0.62012848,0.70336449,0.25010046,0.69394143,0.79194396,0.057906919,0.16824079
